Row Labels,General,Occupations,Active Learning,Active Listening,Complex Problem Solving,Coordination,Critical Thinking,Equipment Maintenance,Equipment Selection,Installation,Instructing,Judgment and Decision Making,Learning Strategies,Management of Financial Resources,Management of Material Resources,Management of Personnel Resources,Mathematics,Monitoring,Negotiation,Operation and Control,Operations Analysis,Operations Monitoring,Persuasion,Programming,Quality Control Analysis,Reading Comprehension,Repairing,Science,Service Orientation,Social Perceptiveness,Speaking,Systems Analysis,Systems Evaluation,Technology Design,Time Management,Troubleshooting,Writing
39,Personal Care and Service Occupations.,Amusement and Recreation Attendants,2.38,3,2.12,2.88,2.75,1.75,1.12,1,2.12,2.62,2.12,1,1.38,2,2,2.88,2,2.25,1.12,2.38,2.38,1.25,1.88,2.38,1.75,1,3.12,3,3.25,2,2,1.38,2.62,2,2.5
39,,Animal Caretakers,2.38,3,2.62,3,2.75,1.5,1.62,1.12,2.12,3,2,1.75,1.75,2,2,3.12,2,1.62,1,1.88,1.88,1.25,2,3,1.25,1.5,3,2.75,2.88,2.12,2.12,1.62,2.5,1.88,2.75
39,,Animal Trainers,3.25,3.12,3,3,3.38,1,1.12,1,3.75,3.12,3.5,1.75,2,2.62,1.88,3.12,2.5,1.75,1.75,2,2.88,1.12,2.12,2.88,1,1.75,3,3,3.5,2.88,2.88,1.75,3,1.75,2.88
39,,Baggage Porters and Bellhops,2.25,3.62,2.88,3,3,1.62,1.5,1,2.5,2.75,2.25,1.88,1.88,2.12,2,2.88,2.25,2.38,1.12,2.38,2.25,1.25,2,2.88,1.62,1,3.75,2.88,3.62,2.12,2,1.25,2.88,2,2.75
39,,Barbers,2.5,3.38,2.25,2.5,2.88,2,1.88,1,1.62,3,1.88,1.75,2,2,1.88,2.88,2,1.88,2.12,2,2.25,1,1.88,2.75,1.88,1.25,3.12,3.12,3.12,1.75,1.62,1.5,2.62,2,2
39,,Childcare Workers,3,3.12,3,3.12,3.12,1,1,1,3,3,3,1,1.25,2.25,2.12,3.5,2.75,1,1.12,1.88,2.88,1,2,3,1,1.12,3.38,3.25,3.12,2.38,2.38,1.75,2.88,1.88,3
39,,Concierges,2.88,4,2.88,3.5,3.25,1,1,1,2.25,3,2.25,1.62,1.62,2.38,2,3,2.75,1.38,1.38,1.5,3,1.38,1.38,3,1,1,4.25,4.12,4,2.12,2.12,1.62,2.88,1,2.75
39,,Costume Attendants,2.5,3.12,2.25,3.12,2.88,1,1.12,1,2.5,2.38,1.88,1.88,2,2.25,1.5,3.12,2.75,2,2.12,1.88,2.75,1,2,2.88,1,1,2.88,3,3.12,2.12,2.38,1.62,2.75,1.62,2.5
39,,Embalmers,3,3.75,2.88,3,3.12,1.5,1.62,1,2.62,3,2.12,2,2,2.75,2,3,2.38,2.12,2,2.75,2.25,1.25,2.25,3,1.5,2.62,3.12,3.12,3.88,2.12,2.12,1.88,3.12,2,3.12
39,,Exercise Trainers and Group Fitness Instructors,3,3.25,2.88,3,3,1.75,1.62,1,4,3,3.25,1.12,1.75,2.38,1.75,3.25,2,1.75,2.38,1.75,3,1.25,1.88,2.88,1.25,1.62,3.88,3.25,3.5,2.38,2.25,1.75,2.88,1.88,2.75
39,,First-Line Supervisors of Gambling Services Workers,3,3.75,3.25,3.38,3.62,1.75,1.75,1.25,3.25,3.12,2.75,1.88,1.88,3.38,2.62,3.88,3.12,2.12,1.5,2.38,3,1.88,2.12,3.62,1.75,1.25,3.88,3.5,3.75,3,2.75,1.5,3.5,1.88,3.38
39,,First-Line Supervisors of Personal Service Workers,3,3.88,3.38,3.62,3.88,1,1,1,3.38,3.38,3,2,2.25,3.75,2.12,3.25,3.12,1.5,1.75,2.38,3.5,1.38,2.75,3.5,1,1.5,3.5,3.75,3.75,3,3,1.62,3.62,1.88,3.12
39,,Funeral Attendants,2,3.12,2.38,3,2.75,1.75,1.5,1,2.12,2.88,1.88,1.5,2,1.88,1.75,3.12,2,2.12,1.62,2.25,2,1.12,2,2.62,1.25,1.38,3.38,3.5,3.38,2,1.75,1.5,2.5,1.75,2.38
39,,Gambling and Sports Book Writers and Runners,2.62,3.5,2.5,3,2.88,1,1,1,2.25,2.62,2.25,1.75,1.75,2.38,3,3.12,2.25,1.62,1.12,2,2.5,1.38,1.88,2.75,1,1.25,2.88,3,3.12,1.88,1.88,1,2.38,1.75,2.88
39,,Gambling Dealers,2.25,3.38,2.25,2.88,2.75,1.12,1,1,2.62,2.5,2,1.5,1.25,2.12,2.75,3,2.38,1.25,1,1.62,2.62,1,1.62,3,1,1,3.12,3.12,3.38,1.5,1.62,1.12,2.5,1.38,2.25
39,,"Hairdressers, Hairstylists, and Cosmetologists",3.25,3.88,3,2.88,3.38,1.38,1.75,1,2.88,3.25,2.88,1.5,1.88,2.5,2.38,3,2.75,1.38,2.5,2,2.88,1.38,1.62,3,1,1.62,3.62,3.12,3.75,2.25,2.25,1.75,3,1.5,2.88
39,,"Locker Room, Coatroom, and Dressing Room Attendants",2.12,3.5,2,2.75,2.5,1,1.12,1,2,2.25,1.38,1,1.25,2,1.38,2.75,2.5,1.5,1.25,1.62,2.25,1,1.25,2.62,1,1,3.5,3.12,3.62,1,1.38,1,2.38,1,2.25
39,,"Makeup Artists, Theatrical and Performance",3,3.25,2.88,3,3.12,1,1.62,1,2.62,3.12,2.5,2.62,2.62,2.38,2,3,2.5,1,2.62,1.88,2.62,1.25,2.25,3.25,1,1.62,2.75,3,3.5,2.5,2.38,1.75,2.88,1.62,2.75
39,,Manicurists and Pedicurists,2.75,3,2.25,2.75,2.5,1,1.5,1,2.12,2.38,2.12,1.38,1.5,2,1.88,2.62,2.5,1.12,1.5,1.5,2.62,1,1.75,2.75,1,1,3,3,3,2,2,1.75,2.75,1.38,2.12
39,,"Morticians, Undertakers, and Funeral Arrangers",3.12,4,3.12,3.88,3.25,1,1.25,1,3,3.12,2.88,2.75,2.75,3,2.88,3.12,3.25,2.62,2.75,3,3,1.38,2.75,3.25,1,1.88,3.88,4.12,3.88,3,2.75,1.62,3.38,2,3.25
39,,Motion Picture Projectionists,2.12,3,2.88,2.88,2.88,2.75,2.12,1.25,2,2.88,2,1,1.5,1.88,1.5,2.88,2,3,1.88,3.12,2.12,1.38,2.75,3,2.88,1,2.5,2.88,3,2.12,2.12,1.12,2.88,2.88,2.12
39,,Nannies,3,3.88,3.62,3.5,3.5,1,1,1,3.25,3.75,3.25,1.88,2,2.5,1.62,4,3.12,1.75,1.75,1.75,3.5,1,1.75,3,1,1.75,3.75,4,3.88,2.38,2.75,1.75,3.62,1.12,3.12
39,,Recreation Workers,3.12,4,3.12,4,3.25,1,1.38,1,3.75,3,3.12,2,2.62,3.12,2.12,3.75,3,1.62,2,2,3.12,1.38,1.88,3.12,1,1.62,4,4,4,2.88,2.75,1.88,3.25,1.88,3.12
39,,Residential Advisors,3,3.88,3.12,3.75,3.62,1,1,1,2.88,3.12,2.75,2.12,2.25,2.88,2,3.75,3.62,1.75,2,2,3.38,1.38,2,3.12,1,1.38,3.62,4,3.75,2.75,2.75,1.88,3.62,1.75,3
39,,Shampooers,2.25,3.12,2.12,2.75,2.5,1,1.38,1,2.12,2.5,2,1.38,1.38,2,1.62,2.75,2.25,1.25,1.12,2.12,2.38,1,1.5,2.5,1,1,3,2.75,3.25,1.5,1.5,1.38,2.5,1.38,2.38
39,,Skincare Specialists,3.12,3.5,2.75,3,3,1,1.75,1,2.75,2.88,2.88,1.12,1.38,2,1.5,3,2.5,1.75,2,2,2.62,1,1.88,3.12,1,1.38,3.5,3,3.62,2,2,1.38,2.88,1.38,2.38
39,,Tour Guides and Escorts,2.25,3.25,2.12,3,2.88,1,1,1,2.38,2.75,2.25,1,1.25,2,2,3,2.12,1.12,1.75,1.75,2.62,1,1.25,3,1,1,3.12,3.25,3.88,1.62,1.88,1.62,3,1,2.25
39,,Travel Guides,3.12,3.88,3.12,3.75,3.12,1,1.5,1,2.75,3.12,2.75,2.62,2.75,2.88,2.5,3,3.12,2.12,2,2,3.75,1.88,2.12,3.25,1.12,1,4.12,3.88,4,2.75,2.62,1.75,3.25,1.5,3.12
39,,"Ushers, Lobby Attendants, and Ticket Takers",2.62,3.12,2.5,3,2.75,1,1,1,1.62,2.38,1.62,1,1,2.38,1.88,2.75,2.88,1.62,1.25,2,2.88,1.38,2,2.75,1,1,3.25,3.38,3.25,2,2,1,2.5,1.88,2.25
41,Sales and Related Occupations,Advertising Sales Agents,2.88,3.75,3,3.12,3.25,1,1,1,2.25,3.25,2.62,2,2,2.38,2.75,3,3.75,2,2.12,2,4,1.88,1.62,3.38,1,1,3.88,3.88,4.12,3,2.12,1.88,3,1,3.12
41,,Cashiers,2.38,3.12,2.25,2.88,2.88,1,1,1,2.62,2.88,2.12,1.5,1.5,2.25,3,2.88,2.62,1.88,1.12,1.88,2.62,1.12,1.62,2.88,1,1,3.25,3,3.12,2,2,1,2.88,1.5,2.25
41,,Counter and Rental Clerks,2.75,3.75,2.75,3,3.12,1.62,1.62,1,2.5,2.88,2.12,2,2.12,2.38,2.25,3,2.88,2,1,2.38,2.88,1.38,1.62,3.25,1.62,1,3.38,3.12,3.38,2,2,1.62,3,1.62,3
41,,Demonstrators and Product Promoters,2.88,3.88,3,3,3,1,1,1,2.38,3,2.75,1.62,1.62,2.38,2.12,3,2.38,1.75,2,2.12,3.5,1.12,2.12,3.25,1,1,3.25,3,3.88,2.12,2.25,1.88,3,2,3
41,,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",2.62,3.38,2.62,3.25,2.88,1,1,1,2.38,3,2.25,1.62,1.75,1.88,1.88,2.75,3.25,1.38,1.75,1.38,4,1.62,1.12,3,1,1,3.62,3.75,4,2,2.12,1.75,2.75,1,2.88
41,,First-Line Supervisors of Non-Retail Sales Workers,3.5,4,3.62,3.88,3.62,1,1,1,3.25,3.88,3.25,2.88,2.88,4,3,4,3.62,1.62,2,1.75,3.75,1.5,2.25,3.62,1,1,3.12,3.88,4,3.12,3.12,1.5,3.88,1.12,3.62
41,,First-Line Supervisors of Retail Sales Workers,3,3.88,3,3.5,3.5,1,1,1,3.25,3.12,3,2.5,2.62,3.25,2.75,3.5,3.25,1.5,2.5,1.88,3.25,1.75,2.12,3,1,1,3.75,3.5,3.75,3,3,1.88,3.12,1.38,3
41,,Gambling Change Persons and Booth Cashiers,2,3,2.88,3,2.88,1.62,1.62,1,2.38,2.75,2,2.12,2,2.25,2.88,2.88,2.62,2,1.12,2.38,2.62,1.25,2.25,3.12,2,1,3,3,3,2,2,1,2.38,2.12,2.75
41,,Insurance Sales Agents,3,3.88,2.88,3,3.75,1,1,1,2.62,3,2.75,1.25,1.12,2,3,2.88,3.25,1.75,1.88,1.75,3.62,1.75,1.12,4,1,1.12,3.38,3.12,3.88,2.75,2.75,1.75,3.5,1,3.62
41,,Models,1.88,2.75,1.88,2.62,2.62,1,1,1,1.25,2.12,1.12,1,1,1.5,1.25,1.88,2,1,1.38,1,2,1,1.12,2.5,1,1,1.88,2.88,2.75,1.75,1.12,1.5,2.5,1,2
41,,Parts Salespersons,2.88,4,3,3,3.25,2,2.25,1.12,2.88,3,2.25,1.62,2,2.25,2.5,3.12,3,2,1.38,2.38,3.62,1.5,2.25,3.88,2.12,1,3.88,3.5,4,2.25,2,1.62,3,2.12,3.12
41,,Real Estate Brokers,3.62,3.88,3,3.12,3.88,1,1,1,2.5,3.38,2.5,2.12,1.75,2.62,2.88,3.12,3.62,1.75,1.62,1.75,3.5,1.5,2.62,3.88,1,1.12,3.25,3.38,4,2.38,2.25,1.38,3,1.62,3.38
41,,Real Estate Sales Agents,3.12,4,3.12,3.75,3.62,1,1,1,2.62,3.25,2.5,2.12,1.75,2.75,3.12,3,3.88,1.75,1.75,1.75,3.62,1.62,2.12,3.38,1,1.12,3.5,3.75,4,2.62,2.62,1.62,3.38,1.75,3.38
41,,Retail Salespersons,3,3.75,2.75,3,3.12,1,1,1,2.88,2.88,2.62,2.12,2,2.38,2.62,3,3.5,2,1.5,2,3.88,1.25,2,3,1,1,3.75,3.5,3.75,2,2,1.88,3,1.75,3
41,,Sales Engineers,3.75,4,3.88,3.38,4,1,1.88,1,3.38,4,3,2.38,2.25,2.62,3,2.88,3.88,1.62,2.75,1.88,4.12,1.88,1.88,4,1,2.12,3.75,4,4.12,3.62,3.5,2.75,3.5,1.75,3.75
41,,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.12,4,3.12,3.12,3.5,1,1,1,2.75,3.12,2.25,1.88,1.88,1.88,2.25,3.12,3.75,1.75,1.75,1.62,3.75,1.5,1.25,3.38,1,1,3.12,3.75,4,2.25,2.25,1.62,3,1,3.25
41,,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.5,4.12,3.38,3.62,3.38,1,1.62,1,2.88,3.12,2.75,2.62,2.5,2.62,2.88,3.12,4,2,2.12,1.88,4.25,2,1.88,3.75,1,1.5,3.75,3.88,4.25,2.88,2.12,2,3.12,1,3.38
41,,"Securities, Commodities, and Financial Services Sales Agents",3.5,3.75,3.38,2.88,3.75,1.12,1.12,1.12,2.88,3.62,2.62,3.12,2,2.75,3.12,3.62,3,1.12,2,1.62,3.5,1.88,1.38,3.5,1,1.25,3.25,3.38,3.5,3.25,3.12,1.62,3.12,1.12,3.38
41,,Solar Sales Representatives and Assessors,3.12,3.88,3.25,3.12,3.5,1,1.25,1.12,2.75,3.12,2.5,2.12,1.88,2.38,2.75,3.12,3.38,1.75,2,1.75,3.5,1.62,2,3.5,1,1.38,3.62,3.5,4,2.75,2.62,1.88,3,1.62,3.25
41,,Telemarketers,1.88,4,2.25,2.5,2.88,1,1,1,1.62,2.25,1.38,1,1,1.38,1.5,2.5,2.75,1,1.75,1,4.12,1.12,1.12,3.12,1,1.12,3.5,3.5,4.25,1.25,1.38,1.12,2.12,1,2.38
41,,Travel Agents,3.12,4.12,3,3.12,3.12,1,1.12,1,2.62,3.38,2.5,2.12,1.75,1.88,2.88,3,3.12,1.62,1.75,1.75,3.62,1.75,1.25,4,1,1.25,4.12,3.75,4,2.38,2.25,1.75,3,1,3.12
43,Office and Administrative Support Occupations,Bill and Account Collectors,2.88,3.88,2.88,2.88,3.12,1,1,1,2.38,2.88,2.12,1.5,1.5,2.12,2.62,3,3,1,1.12,1.88,3.38,1.25,1.62,3.12,1,1,3,3.38,3.88,2.25,2,1,3,1.5,3.25
43,,Billing and Posting Clerks,2.75,3.12,2.88,2.75,3.12,1.38,1.38,1,2.12,2.88,2.38,1.5,1.62,2.25,3.25,3.12,2.25,1.5,1.25,1.88,2.12,2,1.75,3.62,1.5,1.12,2.88,2.88,3.12,2.25,2.25,1.25,3.12,1.62,3
43,,"Bookkeeping, Accounting, and Auditing Clerks",2.75,3.25,2.88,2.88,3.25,1,1,1,2.12,2.75,2,2,1.75,2.12,3.38,3,2.25,1.12,1.38,1.62,2.25,1.38,1.12,3.25,1,1.12,2.88,2.75,3.12,2.12,2.12,1.12,3,1,3.12
43,,Brokerage Clerks,3,3.88,2.88,2.88,3.38,1,1,1,2.5,3,2.62,2,1.88,2.62,3,3.12,2.88,1.12,1.75,1.88,2.5,2,1.12,3.75,1,1,3,3,3.88,2.88,2.5,1,3.5,1,3.12
43,,Cargo and Freight Agents,2.75,3.5,3,3,3.25,1.62,1.62,1.12,2.5,2.75,2,1.38,2.12,2.12,2.25,3,3.12,1.62,2,2.38,2.88,1.38,2.25,3.25,1.5,1,3,3,3.62,2.25,2,1.38,3.12,2,3
43,,Correspondence Clerks,2.62,3.75,3,3,3.75,1,1,1,2.38,3.5,2.5,1.75,1.38,2.5,2.75,2.75,2.88,1.25,1.62,1.5,2.88,1.5,1.62,3.88,1,1.38,3,3.25,3.38,2.25,2.25,1.25,3,1,4
43,,Couriers and Messengers,2.62,3.25,2.62,2.75,3,1.75,1.12,1,1.88,2.88,2.12,1.62,1.62,1.88,2.5,2.75,2.12,2.62,1.38,2.5,2.38,1,1.88,3,1.12,1.12,3,2.75,3.25,2,2,1.38,3.25,1.88,3
43,,"Court, Municipal, and License Clerks",2.62,3.62,2.88,3,3.25,1.25,1.38,1,2.38,3,2.5,1.75,1.5,2.75,2.38,3,2.12,1.5,1.25,1.75,2.38,1.75,1.75,3.38,1.25,1.12,3.12,3.25,3.62,2.5,2.25,1.5,3.12,1.25,3.38
43,,"Credit Authorizers, Checkers, and Clerks",3.12,4.12,3.06,3.06,3.56,1,1,1,2.31,3.37,2.37,1.44,1.31,2.44,2.25,3.06,2.94,1,1,1.06,2.69,1.19,1,3.62,1,1.12,2.62,3.31,3.88,2.25,2.31,1,3.19,1,3.44
43,,Customer Service Representatives,2.88,4,3.12,2.88,3.25,1,1,1,2.75,2.88,2.62,1.38,1.38,2.38,2.25,3,3,1,1.62,1.75,3,1.5,1.12,3.38,1,1,4,3,3.88,2.25,2.25,1.88,3.12,1,3
43,,Data Entry Keyers,2.75,3.38,2.88,2.75,2.88,1,1.5,1,2.62,2.62,2.12,1.88,1.88,2.62,2,3.25,2.12,1,1.12,2,2.38,1.75,2,3.62,1,1,2.75,2.62,2.88,2,2,1.38,3,1,3
43,,Desktop Publishers,3,3.5,3.12,2.88,3.75,1.5,1.62,1,2.75,3.62,2.88,2,2,2.88,2,3,2.5,2,2.88,2.38,2.62,2.62,2.5,3.75,1.62,1,2.88,3,3.5,2.75,2.62,1.88,3.12,1.75,3.12
43,,"Dispatchers, Except Police, Fire, and Ambulance",3,4,3.12,3.88,3.12,1,1,1,2.75,3.12,2.75,1.75,1.88,2.38,2.12,3.88,2.62,1.25,1.62,2,2.75,1.38,2,3.75,1,1.12,3.12,3.12,4,2.88,2.75,1.62,3.75,1.62,3.12
43,,"Eligibility Interviewers, Government Programs",3,4.12,3.25,3,3.75,1,1,1,2.38,3.25,2.75,1.38,1,2.62,2,3,3,1,1.12,1.38,3,1.38,1,3.88,1,1.38,3.75,3.75,4.5,2.25,2.12,1.12,3,1,3.75
43,,Executive Secretaries and Executive Administrative Assistants,3.12,4,2.88,3.38,3.25,1,1.12,1,2.88,3.12,2.88,1.88,2,2.38,2.75,3.12,3,1.25,1.5,1.75,2.88,1.88,2.12,4,1.12,1.38,3.75,3.25,3.88,2.75,2.62,1.75,3.25,1,3.75
43,,File Clerks,2.75,3.12,2.62,2.75,3,1,1.12,1,2,2.75,2.12,1.5,2,2.12,2,3,2.38,1.88,1.88,1.5,2.25,1.5,2,3.75,1,1,3,3,3,2.12,2.12,1.5,3,1.25,3
43,,First-Line Supervisors of Office and Administrative Support Workers,3.75,4,3.38,4,3.88,1,1,1,3.75,3.75,3.62,2.5,2.75,3.75,2.75,4,3.62,1.12,2.38,2.25,3.62,1.88,2.88,4,1,1,3.62,4,4,3,3.12,1.5,3.75,2,3.75
43,,Freight Forwarders,3.12,3.25,3.12,3.5,3.25,1,1,1,2.75,3.12,2.62,2.5,2.38,2.62,3,3.5,3.12,1,1.62,2,3,1.5,1.25,3.5,1,1,3.38,3.12,3.38,3,3,1.5,3.38,1,3.38
43,,Gambling Cage Workers,2.25,3.38,2.25,2.88,3,1,1,1,2.62,3,2.12,1.5,1.12,2,3.5,3,2.5,1.62,1.12,1.88,2.5,1.25,2,3,1,1,3.12,3.12,3.75,2,2,1,3,1,3
43,,"Hotel, Motel, and Resort Desk Clerks",2.75,3.38,3,3.12,2.88,1,1,1,2.88,3,2.62,1.62,1.38,3,2.62,3,2.88,1.12,1,2.12,2.88,1.75,2,3,1,1,3.62,3.75,3.75,2.25,2.25,1.88,3,1.38,2.88
43,,"Human Resources Assistants, Except Payroll and Timekeeping",3,4,3,3,3.38,1,1,1,2.5,3,2.5,1.62,1.62,2.38,2,3.38,2.62,1.25,1.75,1.75,2.88,1.75,1.25,4,1,1.12,3,3.38,3.75,2.25,2.25,1.62,3.12,1,3.5
43,,Insurance Claims and Policy Processing Clerks,2.62,3.25,3,3.12,3.25,1,1,1,2.5,3,2.62,1.5,1.38,2,2.38,3,2.88,1.25,1.38,1.88,2.75,1.62,1.62,3.5,1,1.12,3.12,3.12,3.38,2.62,2.62,1.12,3.5,1.12,3.12
43,,"Interviewers, Except Eligibility and Loan",2.88,4,3.12,3,3.25,1,1,1,2.88,2.62,2.88,1.5,1.5,2.88,2.25,3,3,1,1.88,2,3,1.88,1.12,3.5,1,1,3.25,3.38,3.88,2.25,2.12,1.25,3.25,1,3.25
43,,Legal Secretaries and Administrative Assistants,2.75,3.75,2.88,3,3.12,1,1,1,2,2.75,2.25,1.25,1.12,2,2,3,2.38,1,1.12,2,2.75,1.38,2.12,3.88,1,1,2.75,3,3.75,2,2,1,3.25,1,3.88
43,,"Library Assistants, Clerical",2.25,3.25,2.88,3,3,1.25,1,1,2.75,2.75,2.5,1.88,2,2.25,2.12,2.88,2,1,1.12,1.75,2.12,1.5,2,3.25,1.25,1,3.38,2.88,3,2,2,1.38,2.88,1.25,3
43,,Loan Interviewers and Clerks,3.38,4.12,3.5,3,3.75,1,1,1,3,3.38,2.62,2.12,1.25,2,3.12,3,2.88,1,2,1.88,3,1.75,1.75,3.88,1,1.12,3,3.38,4,2.5,2.5,1.75,3.25,1.5,3.62
43,,"Mail Clerks and Mail Machine Operators, Except Postal Service",2.25,2.88,2.25,2.88,3,1.88,1.62,1,2,2.88,2.12,1.75,1.75,1.88,2.25,3,1.75,2.88,1.12,2.88,1.88,1.5,2.38,3,1.75,1.12,2.62,2.75,3,2.12,2,1.25,3,2.12,2.88
43,,Medical Secretaries and Administrative Assistants,2.25,3.88,3.12,3.12,3.12,1,1,1,2.12,2.88,2.12,1.38,1.62,2.62,2.12,3,1.88,1.25,1.62,1.75,2.12,1.38,1.12,3.5,1,1.12,3.62,3,4,2,2,1.25,3.12,1,3.12
43,,"Meter Readers, Utilities",2.75,3,2.88,2.62,3,2,1.62,1.12,2.5,2.62,2.38,1.88,1.88,2.12,2.38,2.88,2.38,2.88,1.5,2.88,2.5,1.88,2.38,3,2,1.12,3,2.75,3,2,2,1.5,3,2.5,2.62
43,,New Accounts Clerks,2.75,4,2.75,3.12,3.12,1,1,1,2.38,3,2.5,1.38,1.12,2.12,2.88,3.12,2.38,1.25,1.38,1.62,3,1.62,1.62,3.5,1,1,3.38,3.25,4,2.38,2,1.25,2.88,1,3
43,,"Office Clerks, General",2.75,3.75,2.62,3,3,1,1,1,2.75,2.75,2.12,1.62,1.88,2.12,2.12,2.88,2.62,1.38,1.12,2.12,2.62,1.25,1.75,3.75,1,1,3,3,3.62,2,2,1.38,3,1.5,3.12
43,,"Office Machine Operators, Except Computer",2.75,3,2.88,2.75,3,2.75,2.5,1.12,2.12,3,2,2.12,2.25,2.5,2.5,3,2.25,3.25,1.62,3.12,2.25,1.75,2.75,3.12,2.62,1,2.75,2.88,3,2.62,2.12,1.75,3,2.75,2.88
43,,Order Clerks,3.12,4,2.88,3.25,3.25,1,1,1,2.25,3,2.38,2,2.12,1.88,3,3.25,3,1.62,1.88,1.75,3.25,1.5,2.25,3.88,1,1.12,3.62,3.38,3.88,2.38,2.38,1.25,3,1.38,3.12
43,,Payroll and Timekeeping Clerks,2.75,3.75,3,2.75,3.12,1,1,1,2.25,2.88,2.25,1.25,1,2,3.25,3,2,1,1.25,1.88,2,1.88,1.62,3.88,1,1,3,2.88,3.12,2.12,2,1.38,2.88,1,3.12
43,,Postal Service Clerks,2.62,3.38,2.75,2.75,3,1,1,1,2,2.88,2.12,1.88,1.88,2.12,2.75,3,2.25,1.75,1.5,2,2.62,1.62,2,3.12,1,1,3.12,3,3.25,2,2,1.5,3,1.88,2.88
43,,Postal Service Mail Carriers,2,3,2.25,2.75,3,1,1,1,1.12,2.62,1.75,1.12,1.38,1,1.62,2.62,2,2.25,1.75,2.25,2,1,1.75,2.62,1,1,2.62,3,3,2,2,1,2.88,1.12,2.12
43,,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",2.12,2.88,2.5,3,3,1.62,1.12,1,2.25,2.88,2.12,1,1,2.12,2,3.12,1.75,2.75,1.5,2.88,2,1.62,2.25,3,1.38,1,2.5,2.75,3,2.12,1.88,1,2.88,2.12,2.25
43,,Procurement Clerks,3.25,3.88,3.5,3.12,3.75,1,1,1,2.5,3.5,2.38,2.38,2.38,2.75,3,3.62,2.88,1,1.88,1.25,2.88,1.38,1.62,4,1,1,3.12,3.62,4,2.25,2.25,1.5,3,1,3.62
43,,"Production, Planning, and Expediting Clerks",2.75,3.5,3.12,3,3.38,1,1.12,1,2.12,2.88,2.38,2.25,2.62,2.5,2.62,3.12,2.62,1.5,1.62,2.12,2.62,1.88,2.25,3.62,1,1.12,2.62,2.88,3.62,2.88,2.75,1.88,3.5,2,3.12
43,,Proofreaders and Copy Markers,2.5,3.12,2.38,2.25,3,1,1,1,1.75,2.5,2,1,1,1.62,1.88,2.88,1.75,1,1.38,1,1.88,1.25,2.38,4.25,1,1.12,1.75,2.25,3.25,2,2,1,2.75,1,3.62
43,,Public Safety Telecommunicators,3.25,4.25,3.12,3.62,3.75,1,1,1,3,3.25,2.75,2,2,2.62,2.25,3.38,3,1.62,2.25,2.62,3.12,1.75,2,3.62,1,1.5,3.5,3.88,4.25,2.75,2.12,1.88,3,1.88,3.12
43,,Receptionists and Information Clerks,3,3.62,2.5,3.12,3.25,1,1,1,2.75,2.38,2.38,1.75,1.5,2.25,2.12,2.75,2.38,1,1.12,1.38,2.5,1.38,1.75,3.25,1,1,3.5,3.12,3.62,2.38,2.25,1.38,2.88,1.38,3.25
43,,Reservation and Transportation Ticket Agents and Travel Clerks,3,4,3,3.12,3.38,1,1,1,2.88,3.12,2.62,1.38,1.38,2.25,2.62,3,2.88,1.5,1.75,2.12,3.25,1.88,1.88,3.5,1,1,4,3.62,4,2.75,2.38,1.5,3.12,1.38,3.12
43,,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",2.88,4,2.88,3.12,3,1,1,1,2.12,3,2.12,1.62,1.75,2.62,2,3.12,2.38,1.25,1.88,1.88,2.25,1.62,1.88,3.88,1,1,3.5,3,4,2,2,1.5,3.5,1,3.75
43,,"Shipping, Receiving, and Inventory Clerks",2.38,3.12,2.88,2.88,3,1,1.25,1,2.5,2.88,2.12,1.88,2,2.12,2.25,3,2.38,2,1.38,2.25,2.75,1.62,2.12,3.12,1,1,2.62,2.88,3.25,2.12,2.12,1.88,3,2,2.62
43,,Statistical Assistants,3.62,3.38,3.62,2.88,3.75,1,1,1,2.75,3.25,2.88,1.38,1.38,2.62,4.38,3,2.62,1,1.88,1.38,2.75,3,2.25,3.75,1,2.12,2.88,2.88,3.38,2.5,2.5,1.88,3.25,1,3.5
43,,"Switchboard Operators, Including Answering Service",2.5,4,2.5,3,2.75,1,1,1,2,2.62,2,1,1,1.88,1.88,2.88,2.12,1.75,1.38,2,2.38,1.25,1.62,3,1,1,3.12,3.5,3.88,2,1.88,1,2.75,1.5,2.75
43,,Telephone Operators,2.38,4,2.75,2.62,3,1,1,1,2.12,2.38,2.12,1.5,1.5,2,1.88,2.62,2.25,1.12,1.5,1.75,2.38,1.62,1.12,3,1,1,3.75,3.25,4,2,1.88,1.5,2.5,1,2.38
43,,Tellers,2.88,3.5,2.88,2.88,3.12,1,1,1,2.88,2.88,2.25,1.62,1.5,2.38,3,3.12,2.5,2,1.12,2,2.75,1.25,1.88,3.12,1,1,3.12,3.12,3.25,2.12,2.38,1.38,3,1.5,3
43,,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2.75,3,2.88,3,3.38,1.75,1.75,1,2.5,2.88,2.75,1.62,1.62,2.38,2.88,3.12,2.5,2,1.25,2.62,2.88,1.75,3,3.25,1.62,1.5,3,3,3.12,2.38,2.25,1.38,2.88,1.75,2.88
